split,patient_id,frame_id,shift_px,target_px,instruction_px,truth_px,quality,dice
test,P085,P085/seq0/000060,64,-13,-17.053330121208944,-12.714472245602735,0.4965843822731122,0.8620689655172413
test,P085,P085/seq0/000060,67,-16,-19.25032249631539,-15.714472245602735,0.4948745428006048,0.8730769230769231
test,P085,P085/seq0/000060,71,-20,-23.116494457837945,-19.714472245602735,0.4866976587181933,0.8768318213538032
test,P085,P085/seq0/000060,76,-25,-28.34800356370846,-24.714472245602735,0.4880171514070132,0.8683236382866208
test,P085,P085/seq0/000060,83,-32,-33.78327240115121,-31.714472245602735,0.5069927167530921,0.8751545117428925
test,P085,P085/seq0/000060,91,-40,-39.26504336433578,-39.714472245602735,0.4585737731963515,0.8499226405363589
test,P089,P089/seq0/000000,46,2,-1.2772056806777243,1.6863258503711762,0.45098233703345014,0.8644448987937027
test,P089,P089/seq0/000000,44,4,0.30986333487835793,3.686325850371176,0.4556713047488635,0.8576124922950483
test,P089,P089/seq0/000000,42,6,2.4112992158239592,5.686325850371176,0.45736765360230464,0.8548057259713702
test,P089,P089/seq0/000000,40,8,4.213508378167887,7.686325850371176,0.4582902240308799,0.8477146956343513
test,P089,P089/seq0/000000,38,10,6.2140021740563185,9.686325850371176,0.46093549941859235,0.8489090160559901
test,P089,P089/seq0/000000,35,13,9.153604858003263,12.686325850371176,0.46148123596898877,0.8545529460238979
test,P089,P089/seq0/000000,32,16,12.380150942153278,15.686325850371176,0.456906076288884,0.8569674647022714
test,P089,P089/seq0/000000,28,20,16.213535690761617,19.686325850371176,0.4565132876955255,0.8558521560574949
test,P089,P089/seq0/000000,23,25,21.096732719176487,24.686325850371176,0.4608661951782492,0.8459637561779242
test,P089,P089/seq0/000000,16,32,28.31426576485829,31.686325850371176,0.4567482007054906,0.8563241915677445
test,P089,P089/seq0/000000,8,40,36.00932359183038,39.686325850371176,0.45958012250768404,0.8448098663926003
test,P089,P089/seq0/000000,50,-2,-5.426358223050613,-2.313674149628838,0.4556995642895988,0.8599468411367819
test,P089,P089/seq0/000000,52,-4,-7.891052375886204,-4.313674149628838,0.4567032508687422,0.8494734668593846
test,P089,P089/seq0/000000,54,-6,-9.558337551589517,-6.313674149628838,0.4594227665668462,0.8531583264971287
test,P089,P089/seq0/000000,56,-8,-11.660936800244201,-8.313674149628838,0.4585266527242442,0.84988736432521
test,P089,P089/seq0/000000,58,-10,-13.389220587331977,-10.313674149628838,0.45734801784942974,0.8586601307189542
test,P089,P089/seq0/000000,61,-13,-16.101000399648456,-13.313674149628838,0.45459567766420966,0.865427812946702
test,P089,P089/seq0/000000,64,-16,-19.20193372998955,-16.313674149628838,0.4535893100119188,0.8650081566068516
test,P089,P089/seq0/000000,68,-20,-23.566694296375687,-20.313674149628838,0.4593421965305792,0.8557909895083317
test,P089,P089/seq0/000000,73,-25,-28.119184345779928,-25.313674149628838,0.45696085738931375,0.8612244897959184
test,P089,P089/seq0/000000,80,-32,-34.672070874126916,-32.31367414962884,0.45998014894195416,0.8777800448887982
test,P089,P089/seq0/000000,88,-40,-42.341448987582964,-40.31367414962884,0.47656807733293527,0.8736492103075644
test,P089,P089/seq0/000024,44,2,0.7694316580745806,2.129125471035124,0.4676332084894969,0.8873720136518771
test,P089,P089/seq0/000024,42,4,2.820735207401839,4.129125471035124,0.468881770369182,0.8828025477707007
test,P089,P089/seq0/000024,40,6,4.608997993258569,6.129125471035124,0.47049914391608694,0.8892689183411714
test,P089,P089/seq0/000024,38,8,6.505732871157946,8.129125471035124,0.4697960235206291,0.8949732620320856
test,P089,P089/seq0/000024,36,10,8.631935796522797,10.129125471035124,0.4695038295614781,0.9003847798204361
test,P089,P089/seq0/000024,33,13,11.618494021798668,13.129125471035124,0.46670848123741426,0.8979504696840307
test,P089,P089/seq0/000024,30,16,14.70072334937997,16.129125471035124,0.4663556308070299,0.8954651905471578
test,P089,P089/seq0/000024,26,20,18.71724020104041,20.129125471035124,0.46993267301143177,0.8822278911564626
test,P089,P089/seq0/000024,21,25,23.27869929515782,25.129125471035124,0.4737125550806684,0.8942390369733448
test,P089,P089/seq0/000024,14,32,30.59334628381545,32.129125471035124,0.4670074212572258,0.8948154469810113
test,P089,P089/seq0/000024,6,40,38.34062842761686,40.129125471035124,0.4780723287768454,0.8918861057589381
test,P089,P089/seq0/000024,48,-2,-3.035125179623975,-1.8708745289648903,0.46417693429495827,0.8996805111821087
test,P089,P089/seq0/000024,50,-4,-4.957654620069434,-3.8708745289648903,0.4653229942999041,0.8997244011023956
test,P089,P089/seq0/000024,52,-6,-7.159949645189272,-5.87087452896489,0.46944028150775013,0.9019607843137255
test,P089,P089/seq0/000024,54,-8,-9.296300484179312,-7.87087452896489,0.4678737360120917,0.8950064020486556
test,P089,P089/seq0/000024,56,-10,-11.21058677912609,-9.87087452896489,0.47138983792111105,0.8876548483554036
test,P089,P089/seq0/000024,59,-13,-13.992153079859492,-12.87087452896489,0.4636075175502765,0.8826886493341788
test,P089,P089/seq0/000024,62,-16,-16.808176805431714,-15.87087452896489,0.4655084182580813,0.8929858020767112
test,P089,P089/seq0/000024,66,-20,-20.695245728999282,-19.87087452896489,0.46660949118411577,0.8954718578078713
test,P089,P089/seq0/000024,71,-25,-25.9571944109,-24.87087452896489,0.46981939335260176,0.8873749201618054
test,P089,P089/seq0/000024,78,-32,-32.2131925872915,-31.87087452896489,0.47259180089508024,0.881104033970276
test,P089,P089/seq0/000024,86,-40,-40.192233529462186,-39.87087452896489,0.48139639383345384,0.8694349315068494
test,P089,P089/seq0/000048,44,2,0.42931986405884004,2.387619214212762,0.5514354530345423,0.8722610722610723
test,P089,P089/seq0/000048,42,4,2.137058908106269,4.387619214212762,0.5531868822313628,0.8673684210526316
test,P089,P089/seq0/000048,40,6,4.101146980636585,6.387619214212762,0.5601535159436,0.8606460740391417
test,P089,P089/seq0/000048,38,8,6.199937646621933,8.387619214212762,0.5603960028059627,0.8627912449988232
test,P089,P089/seq0/000048,36,10,8.05613691448761,10.387619214212762,0.5554366609793414,0.8646493079990617
test,P089,P089/seq0/000048,33,13,11.130803861783818,13.387619214212762,0.5531799205015119,0.8676607642124884
test,P089,P089/seq0/000048,30,16,14.635698316643584,16.387619214212762,0.5404816807731254,0.8750869061413673
test,P089,P089/seq0/000048,26,20,18.101853783615255,20.387619214212762,0.5543790930245363,0.8671034160037435
test,P089,P089/seq0/000048,21,25,23.018739126137945,25.387619214212762,0.5578029398066683,0.8647887323943662
test,P089,P089/seq0/000048,14,32,30.607508177747007,32.38761921421276,0.5416153729689996,0.8752897542883634
test,P089,P089/seq0/000048,6,40,38.17443339434527,40.38761921421276,0.5839858195937789,0.8629202915588996
test,P089,P089/seq0/000048,48,-2,-3.514578682126853,-1.612380785787252,0.5406524925746174,0.8718067812354854
test,P089,P089/seq0/000048,50,-4,-5.891694655225649,-3.612380785787252,0.5508492847356221,0.8668846333489024
test,P089,P089/seq0/000048,52,-6,-7.9099663927388235,-5.612380785787252,0.5556686142967645,0.8635189100305379
test,P089,P089/seq0/000048,54,-8,-9.729804852564683,-7.612380785787252,0.5579701819491631,0.8639359698681732
test,P089,P089/seq0/000048,56,-10,-11.823583376384363,-9.612380785787252,0.5595822214566729,0.8621908127208481
test,P089,P089/seq0/000048,59,-13,-14.682584772410166,-12.612380785787252,0.5507244282282339,0.8695449241540256
test,P089,P089/seq0/000048,62,-16,-17.17333272757091,-15.612380785787252,0.541539834563167,0.8746234067207416
test,P089,P089/seq0/000048,66,-20,-21.659112036003734,-19.612380785787252,0.5445659729550542,0.8670088660755949
test,P089,P089/seq0/000048,71,-25,-26.615454185529188,-24.612380785787252,0.5584282748098008,0.8598395469561114
test,P089,P089/seq0/000048,78,-32,-32.85261929663176,-31.612380785787252,0.5467241947243909,0.869281045751634
test,P089,P089/seq0/000048,86,-40,-40.85817008998333,-39.61238078578725,0.5576937139954143,0.8562589243217515
test,P089,P089/seq0/000072,47,2,-0.20013806811560642,1.8741120018853508,0.5655905915470149,0.8954017180394138
test,P089,P089/seq0/000072,45,4,1.793489725610911,3.8741120018853508,0.5685388115275161,0.8896797153024911
test,P089,P089/seq0/000072,43,6,3.608188363661327,5.874112001885351,0.5769948708253815,0.8828782852768563
test,P089,P089/seq0/000072,41,8,5.5222958148357435,7.874112001885351,0.5721521396121788,0.88268156424581
test,P089,P089/seq0/000072,39,10,7.226586893575515,9.87411200188535,0.5743528592472963,0.8806919358941745
test,P089,P089/seq0/000072,36,13,10.53221712966696,12.87411200188535,0.5710746536520409,0.8907006369426752
test,P089,P089/seq0/000072,33,16,13.990579263408407,15.87411200188535,0.5617868118693033,0.8981341401916288
test,P089,P089/seq0/000072,29,20,17.739544169423198,19.87411200188535,0.5690374245201187,0.8885503935008886
test,P089,P089/seq0/000072,24,25,22.296391740805944,24.87411200188535,0.5726096220868758,0.88
test,P089,P089/seq0/000072,17,32,29.95939949152067,31.87411200188535,0.5634227251343201,0.8979077388454751
test,P089,P089/seq0/000072,9,40,37.51780927445688,39.87411200188535,0.5746502100682512,0.88268156424581
test,P089,P089/seq0/000072,51,-2,-4.281934849813666,-2.1258879981146492,0.5716014621351462,0.8932384341637011
test,P089,P089/seq0/000072,53,-4,-6.506187631480316,-4.125887998114649,0.5694103396013253,0.8864040660736976
test,P089,P089/seq0/000072,55,-6,-8.705511273390101,-6.125887998114649,0.5718589814345747,0.8810371123538383
test,P089,P089/seq0/000072,57,-8,-10.418921866780778,-8.12588799811465,0.5721912309252435,0.883248730964467
test,P089,P089/seq0/000072,59,-10,-12.31696692167722,-10.12588799811465,0.576517075141886,0.884517118037813
test,P089,P089/seq0/000072,62,-13,-15.208252520119316,-13.12588799811465,0.5725244344295566,0.8920570264765784
test,P089,P089/seq0/000072,65,-16,-17.916146128923913,-16.12588799811465,0.5605537486819162,0.898258015652613
test,P089,P089/seq0/000072,69,-20,-22.351647919526727,-20.12588799811465,0.5714698191342706,0.8880407124681934
test,P089,P089/seq0/000072,74,-25,-27.22204061328486,-25.12588799811465,0.5737757849454609,0.8824583866837388
test,P089,P089/seq0/000072,81,-32,-33.57064613852495,-32.12588799811465,0.5669840749826139,0.8922216573462125
test,P089,P089/seq0/000072,89,-40,-41.73228125765621,-40.12588799811465,0.577765575700994,0.8773560547379292
val,P090,P090/seq0/000000,53,2,0.10544752380107525,1.6350135906721022,0.5567624520386749,0.9422043010752689
val,P090,P090/seq0/000000,51,4,2.13795576236744,3.635013590672102,0.5556000698988106,0.9422560429722471
val,P090,P090/seq0/000000,49,6,4.272452084091341,5.635013590672102,0.5566110943025706,0.9410712288941071
val,P090,P090/seq0/000000,47,8,6.306722917798524,7.635013590672102,0.5580564771330678,0.9399127223900637
val,P090,P090/seq0/000000,45,10,8.289910919955744,9.635013590672102,0.5577380067293144,0.9409395973154362
val,P090,P090/seq0/000000,42,13,11.287175361100921,12.635013590672102,0.5580608668700622,0.9421635529701309
val,P090,P090/seq0/000000,39,16,14.198646047452556,15.635013590672102,0.5578025741609398,0.9430876092314586
val,P090,P090/seq0/000000,35,20,18.112033974657948,19.635013590672102,0.5565559544322196,0.9429274843330349
val,P090,P090/seq0/000000,30,25,23.24994664221518,24.635013590672102,0.5579739387034317,0.941834451901566
val,P090,P090/seq0/000000,23,32,30.12808427903954,31.635013590672102,0.5580508740596637,0.9433919964129582
val,P090,P090/seq0/000000,15,40,38.146790150500195,39.6350135906721,0.5593560354781986,0.9406751149489738
val,P090,P090/seq0/000000,57,-2,-3.690321303654656,-2.364986409327912,0.5581256503522093,0.9415976728574625
val,P090,P090/seq0/000000,59,-4,-5.73206860867225,-4.364986409327912,0.5572274860293502,0.9416638674280595
val,P090,P090/seq0/000000,61,-6,-7.757547775057219,-6.364986409327912,0.5566217247382614,0.9404121863799283
val,P090,P090/seq0/000000,63,-8,-9.734590831111404,-8.364986409327912,0.5568358932765282,0.9393057110862262
val,P090,P090/seq0/000000,65,-10,-11.813131891751368,-10.364986409327912,0.5546511817561586,0.9395296752519597
val,P090,P090/seq0/000000,68,-13,-15.00567019720009,-13.364986409327912,0.5539013027624369,0.9408463351666854
val,P090,P090/seq0/000000,71,-16,-17.841412363529997,-16.364986409327912,0.5561197704143961,0.9411764705882353
val,P090,P090/seq0/000000,75,-20,-21.76106770434083,-20.364986409327912,0.5570081429385748,0.9407798629059445
val,P090,P090/seq0/000000,80,-25,-26.56794883582765,-25.364986409327912,0.5582589522910354,0.9357054385767368
val,P090,P090/seq0/000000,87,-32,-33.42415874426513,-32.36498640932791,0.5602318690047798,0.9366372482462095
val,P090,P090/seq0/000000,95,-40,-41.496523564402395,-40.36498640932791,0.5599947170372438,0.9326507394766781
val,P090,P090/seq0/000031,49,2,4.059105658652811,1.6813712072961806,0.5577522124677481,0.9220763864254464
val,P090,P090/seq0/000031,47,4,6.2993894092227976,3.6813712072961806,0.5601180459609667,0.9208072701522483
val,P090,P090/seq0/000031,45,6,8.067203426098061,5.681371207296181,0.5586021948847195,0.924736280668484
val,P090,P090/seq0/000031,43,8,10.021480205152045,7.681371207296181,0.5581978264911704,0.9247030878859858
val,P090,P090/seq0/000031,41,10,12.016479662559135,9.68137120729618,0.5605244919807264,0.923606168446026
val,P090,P090/seq0/000031,38,13,15.115041910799462,12.68137120729618,0.5608342259056992,0.922474177846373
val,P090,P090/seq0/000031,35,16,18.041462472552254,15.68137120729618,0.5590188556506459,0.9224199288256227
val,P090,P090/seq0/000031,31,20,22.266747787104265,19.68137120729618,0.5601007534406605,0.9208972845336482
val,P090,P090/seq0/000031,26,25,26.911900604876365,24.68137120729618,0.5605075639942223,0.9242280285035629
val,P090,P090/seq0/000031,19,32,33.91827714228525,31.68137120729618,0.5602819215836555,0.9230220955096222
val,P090,P090/seq0/000031,11,40,41.78766206575919,39.68137120729618,0.5707870419087638,0.924800381360982
val,P090,P090/seq0/000031,53,-2,0.07281650815312446,-2.3186287927038336,0.5589530552518511,0.9224557653485335
val,P090,P090/seq0/000031,55,-4,-1.80835198476683,-4.318628792703834,0.5613922156376355,0.9220178041543027
val,P090,P090/seq0/000031,57,-6,-4.034969171813515,-6.318628792703834,0.5600016015511883,0.9252702863252941
val,P090,P090/seq0/000031,59,-8,-6.003534612849904,-8.318628792703834,0.5588061109181531,0.9254547616216859
val,P090,P090/seq0/000031,61,-10,-7.969435050393258,-10.318628792703834,0.5582257269806448,0.9258160237388724
val,P090,P090/seq0/000031,64,-13,-10.876656710867195,-13.318628792703834,0.558382082706537,0.9229129662522203
val,P090,P090/seq0/000031,67,-16,-14.01803737528084,-16.318628792703834,0.5567648498529828,0.9245036262037808
val,P090,P090/seq0/000031,71,-20,-17.793512825801173,-20.318628792703834,0.5613523132738811,0.9228020014295926
val,P090,P090/seq0/000031,76,-25,-22.94201344191643,-25.318628792703834,0.5595842847443935,0.9254480286738351
val,P090,P090/seq0/000031,83,-32,-29.70373276299088,-32.318628792703834,0.5611247706365959,0.9225983969374327
val,P090,P090/seq0/000031,91,-40,-37.928587114431565,-40.318628792703834,0.5610959791020081,0.9254269906182343
val,P090,P090/seq0/000062,45,2,2.6982261946497914,2.3880431530548805,0.5844653588875312,0.9257848417181137
val,P090,P090/seq0/000062,43,4,5.03175378114301,4.3880431530548805,0.5821273627122394,0.9222919937205651
val,P090,P090/seq0/000062,41,6,7.000648821658899,6.3880431530548805,0.5762102445318182,0.9208050182958704
val,P090,P090/seq0/000062,39,8,8.841872222826439,8.38804315305488,0.5764428622403637,0.9215711862194963
val,P090,P090/seq0/000062,37,10,10.42195996671002,10.38804315305488,0.5848094982503258,0.924908424908425
val,P090,P090/seq0/000062,34,13,13.311068335748502,13.38804315305488,0.5861837237846256,0.9263876131741241
val,P090,P090/seq0/000062,31,16,16.6104084001567,16.38804315305488,0.5852324311486381,0.9272272667456244
val,P090,P090/seq0/000062,27,20,21.007970896613813,20.38804315305488,0.580563175378881,0.9230165991373677
val,P090,P090/seq0/000062,22,25,25.596798213576292,25.38804315305488,0.5792207984193838,0.924101894186806
val,P090,P090/seq0/000062,15,32,32.508142531671396,32.38804315305488,0.5872412704155386,0.927169761622547
val,P090,P090/seq0/000062,7,40,40.70486692865478,40.38804315305488,0.6138586314695934,0.9221118661787768
val,P090,P090/seq0/000062,49,-2,-1.6588436552939072,-1.6119568469451337,0.5878276580719237,0.9267070920116003
val,P090,P090/seq0/000062,51,-4,-3.638597184635728,-3.6119568469451337,0.5865207542870957,0.9254552600550242
val,P090,P090/seq0/000062,53,-6,-5.571424957333193,-5.611956846945134,0.5850340094008943,0.9242245779348253
val,P090,P090/seq0/000062,55,-8,-7.128035732243177,-7.611956846945134,0.5784566919111481,0.9212690951821386
val,P090,P090/seq0/000062,57,-10,-8.974299300616678,-9.611956846945134,0.5786779883486416,0.9200784826684107
val,P090,P090/seq0/000062,60,-13,-12.193348002610605,-12.611956846945134,0.5855875864223518,0.9240456513183786
val,P090,P090/seq0/000062,63,-16,-15.391616234711194,-15.611956846945134,0.5899019452092044,0.9257353911093523
